Lampost,centerligh,lat,lon
5/234BR,57.0,31.25394512500003,34.795574282000075
6/234BR,57.0,31.253288154000074,34.79555204400003
4129,57.0,31.253625640000052,34.795571481000025
7/234BR,57.0,31.25267080100008,34.795571418000065
4130,57.0,31.252918469000065,34.795566172000065
27,56.0,31.255370695000067,34.79685928600003
28,56.0,31.255348707000053,34.796717313000045
31,56.0,31.25484945200003,34.796623354000076
5,56.0,31.25475151200004,34.79630203600004
1,57.0,31.252285036000046,34.795787623000024
32,57.0,31.25237413600007,34.79573082400003
35,57.0,31.25258866100006,34.79581007000007
38,273.0,31.267550440000036,34.75877079500003
76,275.0,31.269754912000053,34.761096477000024
69,275.0,31.26953220100006,34.76195661400004
103,275.0,31.26898071200003,34.76266239300003
97,276.0,31.26809892400007,34.762962721000065
135,277.0,31.272033219000036,34.77126905700004
172,277.0,31.270171187000074,34.76942359900005
179,277.0,31.27056042600003,34.76880286700003
180,277.0,31.27049087000006,34.76861406300003
161,277.0,31.27022099100003,34.76814250000007
159,277.0,31.270552391000024,34.767885946000035
158,277.0,31.270665208000025,34.767767941000045
209,277.0,31.273290704000033,34.76461258100005
94,277.0,31.269208727000034,34.76999579300008
96,277.0,31.26932310400008,34.77048033700004
211,277.0,31.271278976000076,34.76751611800006
199,277.0,31.269878822000067,34.770991192000054
39,277.0,31.269496742000058,34.773176129000035
89,273.0,31.26594816900007,34.75514590100005
86,273.0,31.265858217000073,34.755790372000035
85,273.0,31.265853124000046,34.755885109000076
81,273.0,31.265794081000024,34.756062185000076
82,273.0,31.265637567000056,34.756283920000044
77,273.0,31.26646557600003,34.75576224100007
58,272.0,31.26449786300003,34.75524803800005
59,272.0,31.264398270000072,34.75509343400006
61,272.0,31.264176176000035,34.755070629000045
60,272.0,31.264298927000027,34.75501040200004
63,272.0,31.264380121000045,34.75478734500007
62,272.0,31.264455430000055,34.75483470300003
64,272.0,31.264293800000075,34.75452134100004
82,272.0,31.264963289000036,34.75453009300003
78,272.0,31.264642173000027,34.75451571200006
77,272.0,31.264639272000068,34.754662849000056
66,272.0,31.264264553000032,34.75397275100005
67,272.0,31.26437419900003,34.75407163700004
68,272.0,31.264494064000075,34.75416252400004
71,272.0,31.264769469000044,34.75380334700003
83,272.0,31.26529853100004,34.75370142400004
55,272.0,31.265168784000025,34.75566635100006
29,272.0,31.264747559000057,34.75632841400005
31,272.0,31.264532393000025,34.75633340700006
12,272.0,31.265257081000073,34.75610609700004
95,273.0,31.267817809000064,34.75811747300003
30,273.0,31.267659953000077,34.759633833000066
29,273.0,31.26788424600005,34.759347191000074
37,273.0,31.267747315000065,34.75903213000004
91,273.0,31.267279097000028,34.75744009600004
106,273.0,31.266816291000055,34.75877022900005
45,272.0,31.264332070000023,34.75834804500005
46,272.0,31.26419327600007,34.75842223400008
50,272.0,31.263628707000066,34.758022536000055
121,274.0,31.26455466500005,34.764669265000066
120,274.0,31.264554153000063,34.76451967000003
162,274.0,31.264566140000056,34.765199911000025
59,270.0,31.26112708000005,34.76293881700008
58,270.0,31.26089659300004,34.76274744400007
57,270.0,31.260655605000068,34.76254997900003
56,270.0,31.260432776000073,34.76232869200004
55,270.0,31.260221048000062,34.762112235000075
54,270.0,31.259986050000066,34.76188497000004
53,270.0,31.25976007500003,34.761663619000046
52,270.0,31.259532772000057,34.761437932000035
51,270.0,31.259322848000068,34.76121992100008
50,270.0,31.259090703000027,34.760996471000055
49,270.0,31.25886818600003,34.760778954000045
48,270.0,31.25864675400004,34.76055665600006
17,281.0,31.26512055300003,34.76650829700003
16,281.0,31.264919433000046,34.76628249600003
15,281.0,31.264708833000043,34.766065309000055
73,281.0,31.264511176000042,34.76587895000006
14,281.0,31.26429882700006,34.765695538000045
13,281.0,31.26407186700004,34.76550015000004
12,281.0,31.263852254000028,34.76531137100005
11,281.0,31.263626268000053,34.76511702000005
10,281.0,31.263400279000052,34.764922184000056
9,281.0,31.263173515000062,34.764728681000065
8,281.0,31.262944211000047,34.764532245000055
7,281.0,31.262720280000053,34.76433846500004
6,281.0,31.262492312000063,34.764143353000065
5,281.0,31.262266761000035,34.76394887400005
4,281.0,31.26204148800008,34.76375242300003
3,281.0,31.261822782000024,34.76357394300004
2,281.0,31.261584995000078,34.76337903500007
1,281.0,31.261354193000045,34.76318310400006
105,281.0,31.269423034000056,34.77289767800005
106,281.0,31.269537339000067,34.77293746000004
44,281.0,31.269242776000056,34.77331372300006
43,281.0,31.269332478000024,34.773099013000035
42,281.0,31.269210685000076,34.77279824400006
41,281.0,31.26907547500008,34.77251425000003
100,281.0,31.268998343000078,34.77194132500006
99,281.0,31.269087222000053,34.77204612000003
98,281.0,31.269110539000053,34.77217316300005
40,281.0,31.26893410300005,34.77222122200004
39,281.0,31.268789413000036,34.771935478000046
38,281.0,31.268632550000063,34.771653935000074
37,281.0,31.268478198000025,34.77138815300003
89,281.0,31.268362297000067,34.77077318000005
88,281.0,31.26845600000007,34.77096751700003
36,281.0,31.26830854700006,34.77111457700005
35,281.0,31.268126305000067,34.77084170200004
90,281.0,31.26816444600007,34.770514494000054
34,281.0,31.267949514000065,34.770584830000075
33,281.0,31.267795613000033,34.77034443600007
18,281.0,31.265309226000056,34.766743520000034
19,281.0,31.265494766000074,34.76699072100007
20,281.0,31.265663479000068,34.76724064100006
21,281.0,31.26583593600003,34.767492391000076
22,281.0,31.266010125000037,34.767745588000025
23,281.0,31.26618912500004,34.76799556000003
24,281.0,31.266365519000033,34.76824702300007
25,281.0,31.266529750000075,34.768483813000046
32,281.0,31.267601351000053,34.77008080400003
31,281.0,31.267433571000026,34.769814447000044
30,281.0,31.267245295000066,34.76955603400006
29,281.0,31.267064377000054,34.76930549800005
28,281.0,31.26688035500007,34.769049524000025
27,281.0,31.266700636000053,34.76879484400007
56,281.0,31.26708399300003,34.76862093200003
152,273.0,31.26934089200006,34.75819500800003
15,272.0,31.265600482000025,34.75507156200007
38,287.0,31.262031620000073,34.75148453400004
31,287.0,31.262614280000037,34.74926899500008
30,287.0,31.26246524900006,34.74950931800004
104,271.0,31.258822347000034,34.75898871900006
103,271.0,31.259535148000055,34.758252439000046
102,271.0,31.259469488000036,34.758068112000046
100,271.0,31.259209743000042,34.75798818800007
99,271.0,31.259008563000066,34.75814062500007
96,271.0,31.258352338000066,34.75841639200007
97,271.0,31.25856671500003,34.75831691600007
98,271.0,31.25876167900003,34.75824782900003
23,270.0,31.256557831000066,34.759157377000065
26,270.0,31.256577140000047,34.75921239100006
24,270.0,31.256337355000028,34.759313693000024
25,270.0,31.256372553000062,34.759376907000046
27,270.0,31.256834235000042,34.75898415300003
11,270.0,31.25454317300006,34.761042357000065
12,270.0,31.254713071000026,34.76079028500004
13,270.0,31.254899789000035,34.76054870000007
14,270.0,31.25509899800005,34.76033440700007
15,270.0,31.255308642000045,34.76016320100007
16,270.0,31.255511200000058,34.75999389200007
4,270.0,31.255736368000044,34.759887279000054
3,270.0,31.255966645000058,34.75971317800003
18,270.0,31.25593080300007,34.75963569800007
19,270.0,31.25616278800004,34.759453654000026
40,270.0,31.256817885000032,34.758748866000076
41,270.0,31.25711556600004,34.75905934000008
42,270.0,31.25730398500008,34.759233763000054
43,270.0,31.25753585600006,34.75946369700006
120,271.0,31.262567801000046,34.75699954900006
155,271.0,31.26032821000007,34.75642966300006
146,271.0,31.261055998000074,34.75417608200007
145,271.0,31.260979831000043,34.754394741000056
45,176.0,31.245122497000068,34.772119700000076
44,176.0,31.245241822000025,34.77201887500007
,8888.0,31.24714324300004,34.775003911000056
20,270.0,31.256661370000074,34.75889109600007
8,81.0,31.252396402000045,34.77007889600003
7,81.0,31.252218606000042,34.77016042100007
151,273.0,31.26914166000006,34.75793398700006
88,274.0,31.269324538000035,34.75848458100006
134,275.0,31.26953026900003,34.75846903100006
24,273.0,31.268535695000025,34.757972153000026
25,273.0,31.26860969200004,34.75830083300008
100,273.0,31.268103293000024,34.75791663900003
98,273.0,31.267850468000063,34.75825572800005
101,273.0,31.268208736000076,34.75777465500005
124,274.0,31.26438478700004,34.76000396300003
5,272.0,31.264313016000074,34.75894916800007
4,272.0,31.26418479800003,34.75932080200005
168,274.0,31.266166586000054,34.76190873000007
167,274.0,31.26634883400004,34.76211071400007
166,274.0,31.266525046000027,34.762312045000044
116,274.0,31.26476497500005,34.76381681500004
99,274.0,31.26398580400007,34.76260122000008
23,274.0,31.263313152000023,34.76397398700004
97,273.0,31.267730637000057,34.75841295200007
26,273.0,31.268413965000036,34.75860012900006
99,273.0,31.26796488800005,34.758098688000075
42,274.0,31.26563219800005,34.75944056000003
125,274.0,31.26451592600006,34.76014552300006
1,273.0,31.26565164300007,34.75905767000006
114,273.0,31.266490590000046,34.76019291500006
46,274.0,31.266343262000078,34.760257445000036
48,274.0,31.266745017000062,34.76072015900007
45,274.0,31.26616759500007,34.76005566400005
47,274.0,31.266554357000075,34.76050156300005
49,274.0,31.266639379000026,34.76115985000007
77,274.0,31.26690379400003,34.76090216500006
119,273.0,31.266136232000065,34.75899702600003
120,273.0,31.26600988900003,34.75885003500008
40,274.0,31.265235447000066,34.75898648500004
107,273.0,31.26703710000004,34.759364583000036
76,274.0,31.267094455000063,34.76112126600003
75,274.0,31.26727268600007,34.761355715000036
34,273.0,31.26694163800005,34.76070383500007
33,273.0,31.267120859000045,34.76043067200004
32,273.0,31.26730361500006,34.76015791100008
72,274.0,31.267087975000038,34.76215903000008
73,274.0,31.267232007000075,34.76189140900004
74,274.0,31.267375333000075,34.761628243000075
26,276.0,31.267569924000043,34.761690249000026
101,276.0,31.267562104000035,34.762614846000076
100,276.0,31.26765472900007,34.762441627000044
71,274.0,31.26695079700005,34.76241651700008
78,274.0,31.267554326000038,34.76132020000006
102,273.0,31.26744801700005,34.759576012000025
103,273.0,31.26730580800006,34.75939194400007
31,273.0,31.26748456200005,34.759880904000056
79,274.0,31.267707150000035,34.76100793200004
104,273.0,31.267112181000073,34.75914800600003
105,273.0,31.266971864000027,34.75896622000005
114,274.0,31.264264212000057,34.763888672000064
106,274.0,31.26478714600006,34.76352725500004
4,274.0,31.264259838000044,34.761469488000046
108,274.0,31.264160322000066,34.763711889000035
107,274.0,31.264288599000054,34.76351721900005
105,274.0,31.264418170000056,34.763323928000034
102,274.0,31.26449716500008,34.76313120800006
101,274.0,31.264310497000054,34.76293922100007
100,274.0,31.26413946200006,34.762761273000024
103,274.0,31.264760546000048,34.76280273000003
104,274.0,31.264612182000064,34.76302819700004
93,274.0,31.26472435900007,34.76243474100005
130,274.0,31.265326367000057,34.76099141100008
131,274.0,31.265464381000072,34.76113381300007
132,274.0,31.26561861600004,34.76129352700008
146,274.0,31.265738637000027,34.761323625000045
148,274.0,31.265458848000037,34.76174752400004
156,274.0,31.265198887000054,34.76179040100004
159,274.0,31.265702799000053,34.76231454600003
158,274.0,31.265546314000062,34.76215047200003
157,274.0,31.26538142800007,34.76197753500003
155,274.0,31.265033067000047,34.761618561000034
154,274.0,31.264862101000062,34.761440278000066
147,274.0,31.26560042500006,34.76154207700006
145,274.0,31.26587568900004,34.76112466600006
144,274.0,31.26601342600003,34.76091511900006
143,274.0,31.26640139700004,34.76121032200007
142,274.0,31.26627303400005,34.76106258100003
141,274.0,31.26615458300006,34.76092311000008
68,274.0,31.26640545300006,34.76326686600004
66,274.0,31.26611395900005,34.763687541000024
57,274.0,31.266008876000058,34.763300714000025
55,274.0,31.265623701000038,34.76289385800004
56,274.0,31.265814515000045,34.763095572000054
97,274.0,31.26522722900006,34.762958198000035
96,274.0,31.265057712000043,34.76278099800004
95,274.0,31.264890296000033,34.76260656000005
92,274.0,31.264554103000023,34.76226063200005
91,274.0,31.264386098000045,34.76208275500005
90,274.0,31.264217089000056,34.76190689900005
13,274.0,31.264918352000052,34.763758868000025
5,274.0,31.264489354000034,34.76170748000004
6,274.0,31.264719202000038,34.76195033400006
7,274.0,31.264952145000052,34.76219124200003
8,274.0,31.26517611400004,34.76242438200006
9,274.0,31.265415876000077,34.762676096000064
12,274.0,31.265057351000053,34.76355839300004
11,274.0,31.265259882000066,34.76324288100005
10,274.0,31.265471989000048,34.762921780000056
52,274.0,31.266061148000063,34.762030253000034
53,274.0,31.26587144800004,34.76232042700008
54,274.0,31.26567721300006,34.762613644000055
50,274.0,31.266446717000065,34.761448193000035
51,274.0,31.266255224000076,34.76174106600007
73,276.0,31.266608425000072,34.76389482900004
67,274.0,31.266427647000057,34.76367357700008
69,274.0,31.266630202000044,34.76300787100007
113,276.0,31.267209379000064,34.76396507000004
68,276.0,31.26715394400003,34.763790878000066
69,276.0,31.26735194200006,34.763470538000036
72,276.0,31.267558612000073,34.76338354000006
71,276.0,31.26737462400007,34.76315239000007
103,276.0,31.267343758000038,34.76294698800007
102,276.0,31.267464707000045,34.76278539800006
70,276.0,31.267157676000068,34.76288359500006
93,276.0,31.26773115000003,34.76360021200003
122,273.0,31.266543768000076,34.75882330300004
122,274.0,31.26412341400004,34.75971151600004
123,274.0,31.264270860000067,34.75986075800006
109,273.0,31.26682621300006,34.75931659100007
108,273.0,31.26691270400005,34.759326559000044
39,274.0,31.26503047600005,34.758805521000056
2,273.0,31.265848352000035,34.758772865000026
121,273.0,31.266393406000077,34.75903289000007
150,274.0,31.264176177000024,34.760730022000075
70,274.0,31.266803071000027,34.76270972400005
31,274.0,31.26425007100005,34.76110616500006
151,274.0,31.264311520000035,34.76086884000006
110,273.0,31.26690047900007,34.75956236900004
112,273.0,31.26672207100006,34.75984048600003
113,273.0,31.266608594000047,34.76001271100006
115,273.0,31.266713654000057,34.759659928000076
116,273.0,31.266570087000048,34.75949772900003
117,273.0,31.266430984000067,34.75933307300005
118,273.0,31.266258937000032,34.75913522500008
41,274.0,31.265420737000056,34.75919560800003
37,274.0,31.26532551500003,34.75953422900005
36,274.0,31.265156174000026,34.759784411000055
35,274.0,31.264977766000072,34.76004185900007
34,274.0,31.264803968000024,34.76029701600004
126,274.0,31.264667420000023,34.76030756700004
33,274.0,31.26466888400006,34.76050159300007
127,274.0,31.26487429000008,34.760519026000054
128,274.0,31.26498269900003,34.76063401500005
129,274.0,31.26513881900007,34.76079607100007
133,274.0,31.265308486000038,34.760765038000045
135,274.0,31.265530025000032,34.76044010600003
134,274.0,31.265423270000042,34.76059507800005
138,274.0,31.26569552400008,34.76039288100003
136,274.0,31.265699822000045,34.760196138000026
44,274.0,31.26598136000007,34.759841523000034
137,274.0,31.26584590400006,34.75997983100007
153,274.0,31.264689200000078,34.76126595300008
152,274.0,31.264528347000066,34.76109123500004
32,274.0,31.26446661500006,34.76078636400007
140,274.0,31.26602296200008,34.760772194000026
139,274.0,31.26586076800004,34.76058530200004
43,274.0,31.26581380300007,34.75964835800005
27,273.0,31.268229353000038,34.75885234000003
6,275.0,31.271231245000024,34.763750354000024
104,275.0,31.268860267000036,34.76260707300003
36,273.0,31.268036265000035,34.75939901500004
35,273.0,31.268257943000037,34.75968273400008
28,273.0,31.268036341000027,34.75911120000006
82,277.0,31.268909610000037,34.76905389700005
80,277.0,31.269319173000042,34.76879575000004
79,277.0,31.26951506300003,34.768677721000074
167,277.0,31.270967490000032,34.769109952000065
169,277.0,31.270750161000024,34.76904269900007
175,277.0,31.270188546000043,34.76839133900006
177,277.0,31.270429534000073,34.76878723800007
178,277.0,31.27048831600007,34.769081011000026
170,277.0,31.270574448000048,34.769151012000066
174,277.0,31.270041914000046,34.76809340900007
203,277.0,31.270070458000077,34.76868440900006
202,277.0,31.26988239700006,34.76880672600004
200,277.0,31.26890151300006,34.76884350600005
201,277.0,31.26879387400004,34.768606082000076
86,277.0,31.268095380000034,34.76914887000004
134,276.0,31.267744746000062,34.76612728500004
41,276.0,31.26951829400008,34.765855216000034
85,276.0,31.268160086000023,34.76464557500003
117,276.0,31.26914773900006,34.764968887000066
122,276.0,31.268997825000042,34.76539555800008
123,276.0,31.268840383000054,34.765506507000055
124,276.0,31.268686873000036,34.765609409000035
1,275.0,31.270181060000027,34.765181417000065
2,275.0,31.27040850900005,34.764887818000034
3,275.0,31.270622383000045,34.764591935000055
87,276.0,31.26860373900007,34.76417571400003
86,276.0,31.268393159000027,34.76441159900003
89,276.0,31.268282854000063,34.764289975000054
114,276.0,31.26874672200006,34.76429032000004
120,276.0,31.269333389000053,34.76508546800005
116,276.0,31.269009820000065,34.76473655900003
115,276.0,31.268876017000025,34.76451102900006
36,276.0,31.26953659700007,34.76450817400007
118,276.0,31.26963440800006,34.764800653000066
119,276.0,31.269469994000076,34.76495433900004
37,276.0,31.269752666000045,34.76486937400006
121,276.0,31.269161891000067,34.76524600100004
38,276.0,31.26992659900003,34.76516227900004
39,276.0,31.269962951000025,34.765432952000026
40,276.0,31.26972818400003,34.765670251000074
51,275.0,31.270229374000053,34.76438940400004
52,275.0,31.270349157000055,34.76458730200005
4,275.0,31.270820232000062,34.764316603000054
6,276.0,31.271255219000068,34.76498570100006
7,276.0,31.27105060300005,34.76526757500005
8,276.0,31.270853102000046,34.76554145600005
9,276.0,31.27064660700006,34.765828019000026
10,276.0,31.270431706000068,34.76607226200008
84,276.0,31.26790814900005,34.76489312000007
81,276.0,31.26824805700005,34.76612031700006
80,276.0,31.268080241000064,34.76586955500005
79,276.0,31.267895014000032,34.765586074000055
125,276.0,31.268596555000045,34.76579354100005
126,276.0,31.268664915000045,34.76598795800004
42,276.0,31.269219373000055,34.76609756600004
183,276.0,31.270047994000038,34.765447186000074
184,276.0,31.270172184000046,34.76561202000005
25,277.0,31.268292054000028,34.76861062000006
24,277.0,31.268555484000046,34.768443939000065
176,277.0,31.270297734000053,34.768616361000056
21,276.0,31.267865259000075,34.767823675000045
57,277.0,31.271198113000025,34.768138425000075
46,276.0,31.268011389000037,34.766824288000066
19,276.0,31.268467327000053,34.76746283400007
20,276.0,31.268177953000077,34.767646300000024
3,277.0,31.26925097900005,34.76790244100005
16,276.0,31.269110101000024,34.76713037800005
15,276.0,31.26930143800007,34.76701596800007
14,276.0,31.269540625000047,34.76683669800008
70,277.0,31.27089062300007,34.766689394000025
5,277.0,31.269480182000052,34.76849290100006
22,277.0,31.269141512000033,34.768076722000046
7,277.0,31.26978766600007,34.76911750700003
6,277.0,31.269635398000048,34.76880093300008
4,277.0,31.269359863000034,34.76815675700004
59,277.0,31.27095403100003,34.76747219300006
56,277.0,31.27133434700005,34.76850815600005
58,277.0,31.271060359000046,34.767767381000056
73,277.0,31.270657180000057,34.76694485200005
156,277.0,31.27110986300005,34.76736127300006
155,277.0,31.271234451000055,34.76722318700007
47,276.0,31.267819944000053,34.76693610600006
71,277.0,31.270367141000065,34.766419394000025
12,276.0,31.269985947000066,34.766476123000075
11,276.0,31.270205426000075,34.76627298000005
13,276.0,31.269776371000034,34.76665322200006
45,276.0,31.268361352000056,34.76658268600005
127,276.0,31.268787967000037,34.76618368000004
68,277.0,31.27130697900003,34.76616616100006
82,276.0,31.268429685000058,34.76638042400003
44,276.0,31.26869696800003,34.76648233100008
43,276.0,31.268943224000054,34.76628666900007
69,277.0,31.27108506600007,34.76645431800006
136,276.0,31.268014067000024,34.766543435000074
135,276.0,31.26786803600004,34.766333522000025
83,276.0,31.268590291000066,34.76669393700007
5,275.0,31.27100884200007,34.76405731500006
55,275.0,31.27031809300007,34.76398635000004
53,275.0,31.27020684000007,34.76414044300003
35,276.0,31.269323069000052,34.76415201400005
47,275.0,31.269541072000038,34.76408476600005
90,276.0,31.268149726000047,34.76412454600006
50,275.0,31.270065958000032,34.76411007200005
54,275.0,31.27015083400005,34.76401968300007
78,276.0,31.26773883800007,34.76534523500004
109,276.0,31.267783722000047,34.764692686000046
78,277.0,31.26944502300006,34.76788654300003
77,277.0,31.26976035100006,34.767683677000036
76,277.0,31.26996316900005,34.76753963500005
75,277.0,31.270204874000058,34.76735254100004
74,277.0,31.27044193900008,34.76714338600004
157,277.0,31.270826414000055,34.76764265400004
60,277.0,31.27082813800007,34.76717110000004
166,277.0,31.27087954700005,34.768881202000046
165,277.0,31.27080283600003,34.76866990100007
164,277.0,31.270730481000044,34.768463703000066
163,277.0,31.27064960100006,34.76825459500003
162,277.0,31.270575807000057,34.76804470900004
160,277.0,31.270380809000073,34.76801348600003
173,277.0,31.269931474000032,34.767868133000036
23,277.0,31.268822793000027,34.76828011600003
1,277.0,31.26904703500003,34.767513449000035
2,277.0,31.269133271000044,34.76769264600006
17,276.0,31.268779005000056,34.76700113700008
18,276.0,31.268671032000043,34.767359698000064
212,277.0,31.271333347000052,34.76771438800006
72,277.0,31.270567116000052,34.76668833700006
81,277.0,31.269110760000046,34.768920441000034
83,277.0,31.268739062000066,34.76915825300006
61,281.0,31.267896457000063,34.76904564600005
26,277.0,31.268009540000037,34.768894673000034
63,277.0,31.272346472000038,34.76472380100006
64,277.0,31.272201103000043,34.76492933900005
152,277.0,31.271641531000057,34.766735037000046
21,277.0,31.271552447000033,34.769198492000044
136,277.0,31.271779328000036,34.76911345000008
153,277.0,31.271510333000037,34.76690243000007
154,277.0,31.271381828000074,34.76705544600003
55,277.0,31.271465199000033,34.768865764000054
149,277.0,31.27199046800007,34.76624855500006
61,277.0,31.272795345000077,34.764105760000064
151,277.0,31.27176300800005,34.76657356800007
150,277.0,31.27187611900007,34.766407643000036
67,277.0,31.271528948000025,34.76586270300004
62,277.0,31.272589913000047,34.76439167500007
65,277.0,31.271958317000042,34.765268683000045
66,277.0,31.27174926600003,34.765556711000045
3,276.0,31.271862687000066,34.76414293700003
4,276.0,31.271657236000067,34.76442792700004
5,276.0,31.271455030000027,34.76470731400008
147,277.0,31.271979310000063,34.76566623600007
146,277.0,31.272151122000025,34.76583517000006
148,277.0,31.272106975000042,34.76609185700005
138,277.0,31.273002734000045,34.764848380000046
139,277.0,31.272890867000058,34.76500260500006
140,277.0,31.27277086600003,34.76516793500008
141,277.0,31.272657665000054,34.765327899000056
142,277.0,31.27253784000004,34.765492073000075
143,277.0,31.272423928000023,34.76565008600005
144,277.0,31.272315009000067,34.765801545000045
145,277.0,31.272396842000035,34.76604836800004
207,277.0,31.272280334000072,34.76566108500003
208,277.0,31.27212065100008,34.76549720200006
206,277.0,31.27164212400004,34.76545580700002
205,277.0,31.271528114000034,34.765344637000055
210,277.0,31.273207497000044,34.76474325100003
204,277.0,31.271398960000056,34.765218023000045
185,276.0,31.27035388200005,34.76583231300003
101,271.0,31.25939650400005,34.75793275700005
93,271.0,31.257751720000044,34.75857707700004
95,271.0,31.258163593000063,34.75844707500005
94,271.0,31.257951725000055,34.758485678000056
82,271.0,31.259200872000065,34.75863670200005
73,271.0,31.260092929000052,34.75796305100005
72,271.0,31.260195831000033,34.75797117400003
71,271.0,31.260252870000045,34.757990548000066
69,271.0,31.260280987000044,34.75824167500008
70,271.0,31.260337208000067,34.758118258000025
76,271.0,31.26042777200007,34.75784333200005
80,271.0,31.25958081400006,34.75841513900008
10,271.0,31.259921809000048,34.75813533100006
75,271.0,31.260325290000026,34.75785661200007
74,271.0,31.260304706000056,34.75797513900005
83,271.0,31.258982985000046,34.75871601600005
81,271.0,31.25939439900003,34.75850855400006
79,271.0,31.259766159000037,34.75836941500006
,271.0,31.26030976100003,34.75845454700004
11,271.0,31.25996489700003,34.75846639500003
30,270.0,31.257970242000056,34.75810908100004
31,270.0,31.257755579000047,34.75829327500003
32,270.0,31.257530873000064,34.758473484000035
33,270.0,31.25730898000006,34.75865376200005
29,270.0,31.257435712000074,34.75874631200003
50,277.0,31.271877785000072,34.77079644600008
37,277.0,31.269617159000063,34.77231832100006
133,277.0,31.26996810600008,34.77319499400005
41,277.0,31.270028414000024,34.772866599000054
38,277.0,31.269759056000055,34.772647763000066
40,277.0,31.269827419000023,34.77298564100005
36,277.0,31.269460953000078,34.77199433200008
122,277.0,31.269532146000074,34.77174167900006
35,277.0,31.269305892000034,34.77167646600003
95,277.0,31.26920725000008,34.770307503000026
31,277.0,31.268581280000035,34.77047183900004
32,277.0,31.26878083300005,34.77077026100005
129,277.0,31.270371571000055,34.772461828000075
198,277.0,31.270823044000053,34.77091099900008
197,277.0,31.27094025400004,34.77092921700006
168,277.0,31.271058234000066,34.76935836600006
27,277.0,31.26791589100003,34.76925823300007
85,277.0,31.268289621000065,34.76922076500006
171,277.0,31.27036317200003,34.769288464000056
104,277.0,31.269390591000047,34.769838736000054
102,277.0,31.26982029900006,34.769757447000075
100,277.0,31.270002264000027,34.76978065800006
28,277.0,31.267997026000046,34.76958297200008
29,277.0,31.26817367500007,34.76987168800008
30,277.0,31.26838068400008,34.770174431000044
53,277.0,31.271773446000054,34.76971083600006
54,277.0,31.271672241000033,34.76943566500006
188,277.0,31.27142133500007,34.77108067900008
183,277.0,31.271383650000075,34.77025159600004
184,277.0,31.271389896000073,34.77048251200006
189,277.0,31.271652260000053,34.771156234000046
52,277.0,31.271902624000063,34.770065242000044
51,277.0,31.27195984100007,34.770412228000055
48,277.0,31.27169819900007,34.77155641400003
47,277.0,31.27154724500008,34.771922516000075
49,277.0,31.271780285000034,34.77119623200008
84,277.0,31.268499442000063,34.76930111400003
93,277.0,31.26908761800007,34.77013565000004
92,277.0,31.268973291000066,34.769972446000054
91,277.0,31.268861021000077,34.76980663900002
90,277.0,31.268752463000055,34.76964522600008
89,277.0,31.268634546000044,34.769476601000065
101,277.0,31.26993555000007,34.76956999500004
103,277.0,31.26964206100007,34.769833740000024
105,277.0,31.269765121000034,34.770232392000025
98,277.0,31.27008466700005,34.770046335000075
99,277.0,31.269881289000068,34.77000123400006
20,277.0,31.271323489000054,34.76936536000005
46,277.0,31.271277776000034,34.77212129900005
185,277.0,31.27134286900008,34.77068498500006
186,277.0,31.271297943000036,34.770884928000044
190,277.0,31.271234720000052,34.771141552000074
182,277.0,31.27129399900008,34.770005480000066
110,277.0,31.26912287500005,34.77084056900003
34,277.0,31.269130989000075,34.77136045800006
123,277.0,31.269718707000038,34.77161847600007
191,277.0,31.27117518400007,34.77137813000007
196,277.0,31.270737221000047,34.770603262000066
195,277.0,31.270892364000076,34.770496845000025
19,277.0,31.27106773400004,34.769530935000034
134,277.0,31.27089301500007,34.77263312500003
42,277.0,31.270229329000074,34.77268617300007
43,277.0,31.27046970500004,34.77255222900004
44,277.0,31.270730728000046,34.77240850900006
131,277.0,31.270581906000075,34.771787078000045
16,277.0,31.270980227000052,34.771842004000064
45,277.0,31.27101377100007,34.77225258100003
132,277.0,31.27079635000007,34.77166610200004
15,277.0,31.270855788000063,34.77153842000007
13,277.0,31.270611140000028,34.77093982500003
12,277.0,31.270501074000038,34.77066793100005
14,277.0,31.27073976300005,34.771253364000074
106,277.0,31.270077840000056,34.77020647300003
11,277.0,31.270368698000027,34.77034361800003
116,277.0,31.270484442000054,34.771309174000066
128,277.0,31.27027538200008,34.77222282900004
126,277.0,31.270063105000077,34.771749734000025
127,277.0,31.270203133000052,34.77199572400008
130,277.0,31.270376617000068,34.77184368700006
117,277.0,31.27030340500005,34.771668248000026
115,277.0,31.27020562100006,34.77142744100007
124,277.0,31.269912739000063,34.77150293100004
114,277.0,31.270107875000065,34.77118753800005
125,277.0,31.270047901000055,34.77139697600006
107,277.0,31.269840934000058,34.77036569100005
121,277.0,31.269389586000045,34.77142944700006
120,277.0,31.26957800200006,34.77130355000003
119,277.0,31.26973326600006,34.77119983400007
113,277.0,31.27001706300007,34.770965517000036
118,277.0,31.269906079000066,34.77108455000007
112,277.0,31.269945852000035,34.77079009000005
111,277.0,31.26986955900003,34.77060542600003
33,277.0,31.26894909400005,34.77104353300007
109,277.0,31.269357816000024,34.77068727500006
108,277.0,31.26960841600004,34.77052102400006
194,277.0,31.271058938000067,34.77038761400007
193,277.0,31.271215907000055,34.77028147200008
187,277.0,31.27114070600004,34.77099201600004
192,277.0,31.271063239000057,34.77159311400004
181,277.0,31.271205855000062,34.76976265400003
18,277.0,31.27082021500007,34.76970793100003
